course_id,review_platform,title,provider,school,area,subject,price,level,course_length,effort_hours,published_time,time,session_open,low rating ratio,mid rating ratio,high rate ratio,helpfulness score (ratio),avg. review length,review count,review rating,indegree,outdegree,degree,betweenness,closeness,eigenvector,transitivity,constraint,performace (t),performance (t+1),url
classCentral-1744,classCentral,The French Revolution,Coursera,University of Melbourne,Arts and Humanities,History,30,Introductory,6,6.5,2,2,TRUE,0,0.333333333,0.666666667,0.666666667,36.66666667,3,4,1,1,2,811,0.00042497,2.52E-05,3.11E-05,0.500167354,12,51,https://www.class-central.com/mooc/1705/coursera-the-french-revolution
classCentral-1744,classCentral,The French Revolution,Coursera,University of Melbourne,Arts and Humanities,History,30,Introductory,6,6.5,2,3,TRUE,0,0,1,0.272727273,89.54545455,11,4.636363636,5,5,10,3422.731782,0.000316168,5.74E-06,6.40E-06,0.100021708,51,20,https://www.class-central.com/mooc/1705/coursera-the-french-revolution
classCentral-1744,classCentral,The French Revolution,Coursera,University of Melbourne,Arts and Humanities,History,30,Introductory,6,6.5,2,4,TRUE,0,0,1,0,135.75,4,5,1,1,2,55.4205527,4.10E-18,3.34E-06,1.14E-06,0.500046265,20,NA,https://www.class-central.com/mooc/1705/coursera-the-french-revolution
classCentral-1745,classCentral,Hardware Security,Coursera,"University of Maryland, College Park",Computer Science,Computer Security and Networks,25,NA,7,4,2,2,TRUE,0.5,0.25,0.25,0.75,196.5,4,2.75,0,1,1,0,0,8.35E-06,0,1.000167354,11,16,https://www.class-central.com/mooc/1729/coursera-hardware-security
classCentral-1745,classCentral,Hardware Security,Coursera,"University of Maryland, College Park",Computer Science,Computer Security and Networks,25,NA,7,4,2,3,TRUE,0.2,0.4,0.4,0.2,173.6,5,3.2,3,3,6,2472.968044,2.27E-05,5.76E-06,0.133339729,0.247389423,16,7,https://www.class-central.com/mooc/1729/coursera-hardware-security
classCentral-1745,classCentral,Hardware Security,Coursera,"University of Maryland, College Park",Computer Science,Computer Security and Networks,25,NA,7,4,2,4,TRUE,0,0.5,0.5,0,115,2,3.5,1,1,2,32.22702703,1.73E-07,3.35E-06,1.14E-06,0.500046265,7,NA,https://www.class-central.com/mooc/1729/coursera-hardware-security
classCentral-1746,classCentral,Statistical Inference,Coursera,Johns Hopkins University,Data Science,Probability and Statistics,30,NA,4,8,1,2,TRUE,0.75,0.25,0,7,359.25,4,2,0,1,1,0,0,2.54E-05,0,1.000167354,8,61,https://www.class-central.com/mooc/1717/coursera-statistical-inference
classCentral-1746,classCentral,Statistical Inference,Coursera,Johns Hopkins University,Data Science,Probability and Statistics,30,NA,4,8,1,3,TRUE,0.3,0.3,0.4,0.75,185.4,20,3.05,11,9,20,3390.38567,0.237584871,5.75E-06,0.06316429,0.189372252,61,17,https://www.class-central.com/mooc/1717/coursera-statistical-inference
classCentral-1746,classCentral,Statistical Inference,Coursera,Johns Hopkins University,Data Science,Probability and Statistics,30,NA,4,8,1,4,TRUE,0.4,0,0.6,0,158.8,5,3.4,2,4,6,2122.149601,0.000896363,3.35E-06,1.14E-06,0.222268487,17,NA,https://www.class-central.com/mooc/1717/coursera-statistical-inference
classCentral-1747,classCentral,Energy 101: The Big Picture,Coursera,Georgia Institute of Technology,Physical Science and Engineering,Environmental Science and Sustainability,30,NA,6,6,2,3,TRUE,0,0.666666667,0.333333333,0,57.33333333,3,3.333333333,2,1,3,363.1574698,0.005951891,5.74E-06,6.40E-06,0.333355041,9.999999999,9.999999999,https://www.class-central.com/mooc/2075/coursera-energy-101-the-big-picture
classCentral-1749,classCentral,Text Retrieval and Search Engines,Coursera,University of Illinois at Urbana-Champaign,Data Science,Data Analysis,45,NA,6,5,2,2,TRUE,0.333333333,0.333333333,0.333333333,2.333333333,608.3333333,3,3,1,3,4,149,0,2.53E-05,3.11E-05,0.375167354,9,3,https://www.class-central.com/mooc/2734/coursera-text-retrieval-and-search-engines
classCentral-1749,classCentral,Text Retrieval and Search Engines,Coursera,University of Illinois at Urbana-Champaign,Data Science,Data Analysis,45,NA,6,5,2,4,TRUE,0.428571429,0,0.571428571,0,589.4285714,7,3,1,1,2,5.733333333,2.54E-05,3.35E-06,1.14E-06,0.500046265,21,NA,https://www.class-central.com/mooc/2734/coursera-text-retrieval-and-search-engines
classCentral-1750,classCentral,Essentials of Entrepreneurship: Thinking & Action,Coursera,"University of California, Irvine",Business,Entrepreneurship,25,NA,4,6,2,3,TRUE,0,0,1,0.8,0,5,4.4,1,2,3,32.720991,0,5.73E-06,6.40E-06,0.555577264,22,3,https://www.class-central.com/mooc/2722/coursera-essentials-of-entrepreneurship-thinking-action
classCentral-1750,classCentral,Essentials of Entrepreneurship: Thinking & Action,Coursera,"University of California, Irvine",Business,Entrepreneurship,25,NA,4,6,2,4,TRUE,0,1,0,0,171,1,3,1,1,2,1012.508714,4.06E-05,3.35E-06,1.14E-06,0.500046265,3,NA,https://www.class-central.com/mooc/2722/coursera-essentials-of-entrepreneurship-thinking-action
classCentral-1751,classCentral,Digital Analytics for Marketing Professionals: Marketing Analytics in Theory,Coursera,University of Illinois at Urbana-Champaign,Business,Marketing,45,NA,4,9,2,2,TRUE,0,0,1,1.166666667,200.1666667,6,5,0,0,0,0,0,8.33E-06,0,0,30,81,https://www.class-central.com/mooc/2753/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-theory
classCentral-1751,classCentral,Digital Analytics for Marketing Professionals: Marketing Analytics in Theory,Coursera,University of Illinois at Urbana-Champaign,Business,Marketing,45,NA,4,9,2,3,TRUE,0.05,0.1,0.85,0.45,258.5,20,4.05,4,4,8,1357.105882,0.001055005,5.73E-06,0.035720681,0.48006077,81,21,https://www.class-central.com/mooc/2753/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-theory
classCentral-1751,classCentral,Digital Analytics for Marketing Professionals: Marketing Analytics in Theory,Coursera,University of Illinois at Urbana-Champaign,Business,Marketing,45,NA,4,9,2,4,TRUE,0,0,1,0,296.6,5,4.2,1,0,1,0,5.47E-18,8.31E-07,0,1.000046265,21,NA,https://www.class-central.com/mooc/2753/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-theory
classCentral-1752,classCentral,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",Coursera,"University of California, Irvine",Business,Business Essentials,25,NA,4,6,2,2,TRUE,0,0.6,0.4,0.6,32.6,5,3.6,1,4,5,971.1678635,0.016118123,2.56E-05,3.11E-05,0.200167354,18,93,https://www.class-central.com/mooc/2727/coursera-work-smarter-not-harder-time-management-for-personal-professional-productivity
classCentral-1752,classCentral,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",Coursera,"University of California, Irvine",Business,Business Essentials,25,NA,4,6,2,3,TRUE,0.16,0.2,0.64,0.64,62.04,25,3.72,8,4,12,3962.608089,0.037329198,5.76E-06,0.090915486,0.133118654,93,30,https://www.class-central.com/mooc/2727/coursera-work-smarter-not-harder-time-management-for-personal-professional-productivity
classCentral-1752,classCentral,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",Coursera,"University of California, Irvine",Business,Business Essentials,25,NA,4,6,2,4,TRUE,0,0.375,0.625,0.375,63.75,8,3.75,2,4,6,7061.351646,3.15E-05,3.36E-06,1.14E-06,0.166712931,30,NA,https://www.class-central.com/mooc/2727/coursera-work-smarter-not-harder-time-management-for-personal-professional-productivity
classCentral-1753,classCentral,Cybersecurity and Its Ten Domains,Coursera,University System of Georgia,Computer Science,Computer Security and Networks,30,Introductory,7,2.5,2,2,TRUE,1,0,0,3,0,1,2,1,0,1,0,0.00127168,2.53E-05,0,1.000167354,2,11,https://www.class-central.com/mooc/3206/coursera-cybersecurity-and-its-ten-domains
classCentral-1753,classCentral,Cybersecurity and Its Ten Domains,Coursera,University System of Georgia,Computer Science,Computer Security and Networks,30,Introductory,7,2.5,2,3,TRUE,0.333333333,0,0.666666667,0.333333333,0,3,3.666666667,3,1,4,739.7991383,0.003452076,5.73E-06,6.40E-06,0.250021708,11,8.000000001,https://www.class-central.com/mooc/3206/coursera-cybersecurity-and-its-ten-domains
classCentral-1753,classCentral,Cybersecurity and Its Ten Domains,Coursera,University System of Georgia,Computer Science,Computer Security and Networks,30,Introductory,7,2.5,2,4,TRUE,0.333333333,0.333333333,0.333333333,0.666666667,174.6666667,3,2.666666667,1,2,3,553,2.73E-18,3.35E-06,1.14E-06,0.333379598,8.000000001,NA,https://www.class-central.com/mooc/3206/coursera-cybersecurity-and-its-ten-domains
classCentral-1755,classCentral,"Data Warehouse Concepts, Design, and Data Integration",Coursera,University of Colorado System,Computer Science,Design and Product,30,NA,5,NA,3,3,TRUE,0,0,1,6,200,1,5,0,0,0,0,0,9.58E-07,0,0,5,4,https://www.class-central.com/mooc/4230/coursera-data-warehouse-concepts-design-and-data-integration
classCentral-1756,classCentral,Agile Planning for Software Products,Coursera,University of Alberta,Computer Science,Software Development,30,NA,4,1.5,4,3,TRUE,0,1,0,0,0,2,3,1,0,1,0,0.000990021,5.71E-06,0,1.000021708,6,0,https://www.class-central.com/mooc/4235/coursera-agile-planning-for-software-products
classCentral-1757,classCentral,Mastering the Software Engineering Interview,Coursera,"University of California, San Diego",Computer Science,Software Development,30,Intermediate,4,3,3,4,TRUE,0.5,0,0.5,0,0,2,3,0,1,1,0,4.10E-18,3.33E-06,0,1.000046265,6,NA,https://www.class-central.com/mooc/4261/coursera-mastering-the-software-engineering-interview
classCentral-1758,classCentral,Leadership Toolkit for Working Professionals,Coursera,HEC Paris,Business,Leadership and Management,44,Intermediate,4,NA,3,3,TRUE,0.333333333,0,0.666666667,1.833333333,60.16666667,6,3.166666667,1,1,2,0,0,9.59E-07,6.40E-06,1.000021708,19,10,https://www.class-central.com/mooc/4209/coursera-leadership-toolkit-for-working-professionals
classCentral-1758,classCentral,Leadership Toolkit for Working Professionals,Coursera,HEC Paris,Business,Leadership and Management,44,Intermediate,4,NA,3,4,TRUE,0.5,0,0.5,0,28.75,4,2.5,0,0,0,0,4.10E-18,8.29E-07,0,0,10,NA,https://www.class-central.com/mooc/4209/coursera-leadership-toolkit-for-working-professionals
classCentral-1759,classCentral,Character Design for Video Games,Coursera,California Institute of the Arts,Computer Science,Design and Product,30,NA,4,5,3,3,TRUE,0,0,1,0,0,1,5,0,0,0,0,0,9.58E-07,0,0,5,22,https://www.class-central.com/mooc/4211/coursera-character-design-for-video-games
classCentral-1759,classCentral,Character Design for Video Games,Coursera,California Institute of the Arts,Computer Science,Design and Product,30,NA,4,5,3,4,TRUE,0.2,0,0.8,0.2,84.2,5,4.4,1,3,4,1110,5.47E-18,3.35E-06,1.14E-06,0.250046265,22,NA,https://www.class-central.com/mooc/4211/coursera-character-design-for-video-games
classCentral-1760,classCentral,"Responsive Website Basics: Code with HTML, CSS, and JavaScript",Coursera,University of London International Programmes,Computer Science,Mobile and Web Development,30,NA,4,3,3,3,TRUE,0.166666667,0.111111111,0.722222222,0.222222222,66.38888889,18,3.944444444,5,5,10,2773.952732,0.005090312,5.74E-06,6.40E-06,0.140021708,70.99999999,22,https://www.class-central.com/mooc/4191/coursera-responsive-website-basics-code-with-html-css-and-javascript
classCentral-1760,classCentral,"Responsive Website Basics: Code with HTML, CSS, and JavaScript",Coursera,University of London International Programmes,Computer Science,Mobile and Web Development,30,NA,4,3,3,4,TRUE,0,0.2,0.8,0,230.6,5,4.4,3,4,7,1241.187131,0.000881359,3.35E-06,1.14E-06,0.265352387,22,NA,https://www.class-central.com/mooc/4191/coursera-responsive-website-basics-code-with-html-css-and-javascript
classCentral-1761,classCentral,Introduction to Software Product Management,Coursera,University of Alberta,Computer Science,Design and Product,30,NA,2,1.5,4,3,FALSE,0,0.111111111,0.888888889,1,65.77777778,9,4.111111111,3,4,7,2863.385144,0.017773842,5.76E-06,0.142863538,0.191611915,37,5,https://www.class-central.com/mooc/4196/coursera-introduction-to-software-product-management
classCentral-1762,classCentral,Engagement & Nurture Marketing Strategies,Coursera,Northwestern University,Business,Marketing,30,NA,4,2,3,3,TRUE,0.5,0,0.5,0,0,2,3,0,0,0,0,0,9.58E-07,0,0,6,0,https://www.class-central.com/mooc/4331/coursera-engagement-nurture-marketing-strategies
classCentral-1765,classCentral,Basic Statistics,Coursera,University of Amsterdam,Data Science,Probability and Statistics,25,Introductory,8,2.5,3,4,TRUE,0.166666667,0.166666667,0.666666667,0,73,6,3.5,3,0,3,0,0.028321995,3.35E-06,1.14E-06,0.333379598,21,NA,https://www.class-central.com/mooc/4312/coursera-basic-statistics
classCentral-1766,classCentral,Front-End JavaScript Frameworks: AngularJS,Coursera,The Hong Kong University of Science and Technology,Computer Science,Mobile and Web Development,30,NA,4,5.5,3,3,TRUE,0,0.333333333,0.666666667,2,305.6666667,3,4,0,0,0,0,0,9.58E-07,0,0,12,24,https://www.class-central.com/mooc/4292/coursera-front-end-javascript-frameworks-angularjs
classCentral-1766,classCentral,Front-End JavaScript Frameworks: AngularJS,Coursera,The Hong Kong University of Science and Technology,Computer Science,Mobile and Web Development,30,NA,4,5.5,3,4,TRUE,0,0.333333333,0.666666667,0,91.16666667,6,4,4,5,9,5566.256891,0.028357956,3.36E-06,1.14E-06,0.209922808,24,NA,https://www.class-central.com/mooc/4292/coursera-front-end-javascript-frameworks-angularjs
classCentral-1767,classCentral,"The Modern World, Part Two: Global History since 1910",Coursera,University of Virginia,Arts and Humanities,History,30,NA,7,NA,3,4,TRUE,0,0.2,0.8,0,129.4,5,4.4,1,2,3,2,5.47E-18,3.33E-06,1.14E-06,0.55560182,22,NA,https://www.class-central.com/mooc/4355/coursera-the-modern-world-part-two-global-history-since-1910
classCentral-1768,classCentral,Using Python to Access Web Data,Coursera,University of Michigan,Computer Science,Software Development,30,NA,6,3,3,3,TRUE,0,0.055555556,0.944444444,0,11.83333333,18,4.5,12,6,18,2977.898853,0.093881423,5.76E-06,0.084973716,0.187941655,81,2509,https://www.class-central.com/mooc/4343/coursera-using-python-to-access-web-data
classCentral-1768,classCentral,Using Python to Access Web Data,Coursera,University of Michigan,Computer Science,Software Development,30,NA,6,3,3,4,TRUE,0.007619048,0.017142857,0.975238095,0.013333333,231.1371429,525,4.779047619,70,33,103,27807.73307,1,3.36E-06,0.003427751,0.487123303,2509,NA,https://www.class-central.com/mooc/4343/coursera-using-python-to-access-web-data
classCentral-1770,classCentral,Teach English Now! Foundational Principles,Coursera,Arizona State University,Social Sciences,Education,30,NA,6,3,3,4,TRUE,0,0,1,0,0,3,4.666666667,1,1,2,1,5.47E-18,8.30E-07,1.14E-06,0.500046265,14,NA,https://www.class-central.com/mooc/4658/coursera-teach-english-now-foundational-principles
classCentral-1771,classCentral,The Global Financial Crisis,Coursera,Yale University,Social Sciences,Economics,30,NA,11,NA,3,3,TRUE,0,0,1,2.6,809,5,4.6,3,3,6,2788.830924,0.062074952,5.74E-06,6.40E-06,0.166688375,23,22,https://www.class-central.com/mooc/4893/coursera-the-global-financial-crisis
classCentral-1771,classCentral,The Global Financial Crisis,Coursera,Yale University,Social Sciences,Economics,30,NA,11,NA,3,4,TRUE,0,0,1,0,0,5,4.4,5,2,7,2056.625,0.000229629,3.35E-06,0.047620185,0.244995244,22,NA,https://www.class-central.com/mooc/4893/coursera-the-global-financial-crisis
classCentral-1772,classCentral,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Coursera,University of Rochester,Business,Business Essentials,30,NA,4,NA,3,3,TRUE,0,0,1,0,0,1,5,2,0,2,0,0.003853262,5.71E-06,6.40E-06,0.500021708,5,0,https://www.class-central.com/mooc/4898/coursera-the-power-of-markets-i-the-basics-of-supply-and-demand-and-consumer-behavior
classCentral-1774,classCentral,Materials Science: 10 Things Every Engineer Should Know,Coursera,"University of California, Davis",Physical Science and Engineering,Mechanical Engineering,30,NA,5,NA,3,3,TRUE,0,0,1,0.666666667,148,3,4,1,1,2,574,0,5.73E-06,6.40E-06,0.500021708,12,4,https://www.class-central.com/mooc/5074/coursera-materials-science-10-things-every-engineer-should-know
classCentral-1774,classCentral,Materials Science: 10 Things Every Engineer Should Know,Coursera,"University of California, Davis",Physical Science and Engineering,Mechanical Engineering,30,NA,5,NA,3,4,TRUE,0,0,1,0,0,1,4,0,0,0,0,4.10E-18,8.29E-07,0,0,4,NA,https://www.class-central.com/mooc/5074/coursera-materials-science-10-things-every-engineer-should-know
classCentral-1775,classCentral,Corporate Strategy,Coursera,University of Illinois at Urbana-Champaign,Business,Business Strategy,45,NA,4,NA,3,4,TRUE,0,0,1,0,196,1,5,1,0,1,0,2.73E-18,8.32E-07,0,1.000046265,5,NA,https://www.class-central.com/mooc/5252/coursera-corporate-strategy
classCentral-1778,classCentral,Successful Interviewing,Coursera,"University of Maryland, College Park",Language Learning,Learning English,30,NA,5,NA,3,3,TRUE,0,0,1,3,1875,1,5,2,0,2,0,3.76E-10,5.69E-06,6.40E-06,0.500021708,5,0,https://www.class-central.com/mooc/5473/coursera-successful-interviewing
classCentral-1779,classCentral,Brand and Product Management,Coursera,IE Business School,Business,Marketing,30,NA,4,NA,3,3,TRUE,0,0,1,5,0,1,4,1,1,2,32.33695634,2.74E-05,5.73E-06,6.40E-06,0.500021708,4,5,https://www.class-central.com/mooc/5478/coursera-brand-and-product-management
classCentral-1779,classCentral,Brand and Product Management,Coursera,IE Business School,Business,Marketing,30,NA,4,NA,3,4,TRUE,0,0,1,0,0,1,5,0,0,0,0,4.10E-18,8.29E-07,0,0,5,NA,https://www.class-central.com/mooc/5478/coursera-brand-and-product-management
classCentral-1781,classCentral,Pharmaceutical and Medical Device Innovations,Coursera,University of Minnesota,Business,Finance,30,Introductory,4,3,3,4,TRUE,0,0,1,0,0,2,4.5,0,0,0,0,4.10E-18,8.29E-07,0,0,9,NA,https://www.class-central.com/mooc/5485/coursera-pharmaceutical-and-medical-device-innovations
classCentral-1782,classCentral,International Cyber Conflicts,Coursera,State University of New York,Computer Science,Computer Security and Networks,30,NA,5,NA,3,4,TRUE,0,0,1,0,0,2,4,2,1,3,3,8.20E-18,3.32E-06,1.14E-06,0.333379598,8,NA,https://www.class-central.com/mooc/5668/coursera-international-cyber-conflicts
classCentral-1783,classCentral,Creative Writing: The Craft of Plot,Coursera,Wesleyan University,Arts and Humanities,Music and Art,30,NA,4,1.5,3,3,TRUE,0,0.4,0.6,2,39.2,5,4,4,1,5,1198.914134,0,5.70E-06,6.40E-06,0.280021708,20,20,https://www.class-central.com/mooc/5625/coursera-creative-writing-the-craft-of-plot
classCentral-1783,classCentral,Creative Writing: The Craft of Plot,Coursera,Wesleyan University,Arts and Humanities,Music and Art,30,NA,4,1.5,3,4,TRUE,0,0,1,0.25,0,4,5,0,1,1,0,4.10E-18,3.34E-06,0,1.000046265,20,NA,https://www.class-central.com/mooc/5625/coursera-creative-writing-the-craft-of-plot
classCentral-1784,classCentral,"Imagery, Automation, and Applications",Coursera,"University of California, Davis",Physical Science and Engineering,Environmental Science and Sustainability,30,NA,4,NA,3,4,TRUE,0,0,1,0,0,1,5,2,0,2,0,0.020717504,3.35E-06,1.14E-06,0.500046265,5,NA,https://www.class-central.com/mooc/5586/coursera-imagery-automation-and-applications
classCentral-1785,classCentral,Exploring and Producing Data for Business Decision Making,Coursera,University of Illinois at Urbana-Champaign,Business,Business Essentials,45,Introductory,4,NA,3,3,TRUE,0,0,1,0,0,1,5,1,1,2,1,0,5.73E-06,6.40E-06,0.500021708,5,4,https://www.class-central.com/mooc/5757/coursera-exploring-and-producing-data-for-business-decision-making
classCentral-1785,classCentral,Exploring and Producing Data for Business Decision Making,Coursera,University of Illinois at Urbana-Champaign,Business,Business Essentials,45,Introductory,4,NA,3,4,TRUE,0,0,1,0,0,1,4,1,0,1,0,5.47E-18,8.29E-07,0,1.000046265,4,NA,https://www.class-central.com/mooc/5757/coursera-exploring-and-producing-data-for-business-decision-making
classCentral-1786,classCentral,ADHD: Everyday Strategies for Elementary Students,Coursera,State University of New York,Social Sciences,Education,30,NA,4,NA,3,4,TRUE,0,0,1,0,0,1,4,0,0,0,0,4.10E-18,8.29E-07,0,0,4,NA,https://www.class-central.com/mooc/6041/coursera-adhd-everyday-strategies-for-elementary-students
classCentral-1799,classCentral,Construction Finance,Coursera,Columbia University,Business,Business Strategy,30,Introductory,5,NA,4,4,TRUE,0,0,1,0,218,1,4,0,0,0,0,4.10E-18,8.29E-07,0,0,4,NA,https://www.class-central.com/mooc/7107/coursera-construction-finance
classCentral-1800,classCentral,Trading Algorithms,Coursera,Indian School of Business,Business,Finance,30,Intermediate,4,4.5,4,4,TRUE,1,0,0,0,452,1,2,0,1,1,0,4.10E-18,3.35E-06,0,1.000046265,2,NA,https://www.class-central.com/mooc/7032/coursera-trading-algorithms
classCentral-1806,classCentral,Big History - From the Big Bang until Today,Coursera,University of Amsterdam,Physical Science and Engineering,Physics and Astronomy,30,Introductory,4,NA,4,4,TRUE,0,1,0,0,1265,1,3,0,0,0,0,4.10E-18,8.29E-07,0,0,3,NA,https://www.class-central.com/mooc/7638/coursera-big-history-from-the-big-bang-until-today
classCentral-1809,classCentral,Organizational Analysis,Coursera,Stanford University,Business,Leadership and Management,45,Introductory,11,NA,0,2,TRUE,0,0,1,0.333333333,176.6666667,3,4.333333333,0,0,0,0,0,8.33E-06,0,0,13,0,https://www.class-central.com/mooc/459/coursera-organizational-analysis
classCentral-1809,classCentral,Organizational Analysis,Coursera,Stanford University,Business,Leadership and Management,45,Introductory,11,NA,0,4,TRUE,0,0,1,0,138.6666667,3,4.666666667,1,0,1,0,1.09E-06,3.34E-06,0,1.000046265,14,NA,https://www.class-central.com/mooc/459/coursera-organizational-analysis
classCentral-1810,classCentral,"The Modern World, Part One: Global History from 1760 to 1910",Coursera,University of Virginia,Arts and Humanities,History,30,NA,7,5,NA,3,TRUE,0,0,1,1.25,118.75,4,4.5,2,0,2,0,1.96E-05,5.72E-06,6.40E-06,0.500021708,18,42,https://www.class-central.com/mooc/430/coursera-the-modern-world-part-one-global-history-from-1760-to-1910
classCentral-1810,classCentral,"The Modern World, Part One: Global History from 1760 to 1910",Coursera,University of Virginia,Arts and Humanities,History,30,NA,7,5,NA,4,TRUE,0,0,1,0,49.55555556,9,4.666666667,2,2,4,1056.579447,8.20E-18,3.34E-06,1.14E-06,0.375046265,42,NA,https://www.class-central.com/mooc/430/coursera-the-modern-world-part-one-global-history-from-1760-to-1910
classCentral-1811,classCentral,Critical Perspectives on Management,Coursera,IE Business School,Business,Leadership and Management,30,NA,6,2.5,1,2,TRUE,0.2,0,0.8,0.2,72.3,10,4.2,1,3,4,22.16666667,0,2.55E-05,3.11E-05,0.250167354,42,43,https://www.class-central.com/mooc/714/coursera-critical-perspectives-on-management
classCentral-1811,classCentral,Critical Perspectives on Management,Coursera,IE Business School,Business,Leadership and Management,30,NA,6,2.5,1,3,TRUE,0,0,1,0.222222222,253.3333333,9,4.777777778,3,2,5,1091.272765,0.01909905,5.76E-06,6.40E-06,0.200021708,43,27,https://www.class-central.com/mooc/714/coursera-critical-perspectives-on-management
classCentral-1811,classCentral,Critical Perspectives on Management,Coursera,IE Business School,Business,Leadership and Management,30,NA,6,2.5,1,4,TRUE,0,0.166666667,0.833333333,0.333333333,84,6,4.5,0,1,1,0,4.10E-18,8.29E-07,0,1.000046265,27,NA,https://www.class-central.com/mooc/714/coursera-critical-perspectives-on-management
classCentral-1812,classCentral,Introduction to Corporate Finance,Coursera,Wharton School of the University of Pennsylvania,Business,Finance,45,NA,4,5.5,1,2,TRUE,0,0,1,6,718,1,4,0,2,2,0,0,2.53E-05,3.11E-05,0.500167354,4,58.00000001,https://www.class-central.com/mooc/625/coursera-introduction-to-corporate-finance
classCentral-1812,classCentral,Introduction to Corporate Finance,Coursera,Wharton School of the University of Pennsylvania,Business,Finance,45,NA,4,5.5,1,3,TRUE,0,0.076923077,0.923076923,0.692307692,59.92307692,13,4.461538462,1,1,2,1171.435965,0.000154935,5.72E-06,6.40E-06,0.500021708,58.00000001,11,https://www.class-central.com/mooc/625/coursera-introduction-to-corporate-finance
classCentral-1812,classCentral,Introduction to Corporate Finance,Coursera,Wharton School of the University of Pennsylvania,Business,Finance,45,NA,4,5.5,1,4,TRUE,0.333333333,0,0.666666667,0,0,3,3.666666667,1,0,1,0,1.64E-06,3.34E-06,0,1.000046265,11,NA,https://www.class-central.com/mooc/625/coursera-introduction-to-corporate-finance
classCentral-1813,classCentral,Biology Meets Programming: Bioinformatics for Beginners,Coursera,"University of California, San Diego",Life Sciences,Bioinformatics,30,Introductory,4,10,1,2,TRUE,0,0,1,2,1005,2,5,1,0,1,0,0,8.38E-06,0,1.000167354,10,15,https://www.class-central.com/mooc/745/coursera-biology-meets-programming-bioinformatics-for-beginners
classCentral-1813,classCentral,Biology Meets Programming: Bioinformatics for Beginners,Coursera,"University of California, San Diego",Life Sciences,Bioinformatics,30,Introductory,4,10,1,3,TRUE,0,0,1,0.666666667,818,3,5,0,2,2,0,0,5.75E-06,6.40E-06,0.500021708,15,4,https://www.class-central.com/mooc/745/coursera-biology-meets-programming-bioinformatics-for-beginners
classCentral-1813,classCentral,Biology Meets Programming: Bioinformatics for Beginners,Coursera,"University of California, San Diego",Life Sciences,Bioinformatics,30,Introductory,4,10,1,4,TRUE,0.5,0.5,0,0,0,2,2,0,1,1,0,4.10E-18,3.34E-06,0,1.000046265,4,NA,https://www.class-central.com/mooc/745/coursera-biology-meets-programming-bioinformatics-for-beginners
classCentral-1814,classCentral,Clinical Terminology for International and U.S. Students,Coursera,University of Pittsburgh,Life Sciences,Medicine & Healthcare,30,Introductory,6,3,1,3,TRUE,0,0,1,0,0,3,5,1,3,4,286.9592463,0,5.76E-06,0.166673062,0.274153592,15,15,https://www.class-central.com/mooc/839/coursera-clinical-terminology-for-international-and-u-s-students
classCentral-1814,classCentral,Clinical Terminology for International and U.S. Students,Coursera,University of Pittsburgh,Life Sciences,Medicine & Healthcare,30,Introductory,6,3,1,4,TRUE,0,0,1,0,0,3,5,1,1,2,33,6.83E-18,3.34E-06,1.14E-06,0.500046265,15,NA,https://www.class-central.com/mooc/839/coursera-clinical-terminology-for-international-and-u-s-students
classCentral-1815,classCentral,Moralities of Everyday Life,Coursera,Yale University,Social Sciences,Psychology,30,NA,6,10,1,2,TRUE,0,0.2,0.8,0.8,285.4,5,4.6,0,2,2,0,0,2.54E-05,3.11E-05,0.500167354,23,35,https://www.class-central.com/mooc/911/coursera-moralities-of-everyday-life
classCentral-1815,classCentral,Moralities of Everyday Life,Coursera,Yale University,Social Sciences,Psychology,30,NA,6,10,1,3,TRUE,0,0,1,0,17,7,5,1,6,7,579,0,5.73E-06,6.40E-06,0.142878851,35,78,https://www.class-central.com/mooc/911/coursera-moralities-of-everyday-life
classCentral-1815,classCentral,Moralities of Everyday Life,Coursera,Yale University,Social Sciences,Psychology,30,NA,6,10,1,4,TRUE,0.058823529,0,0.941176471,0,70.41176471,17,4.588235294,5,9,14,6957.71513,0.004050744,3.36E-06,0.010990148,0.1080459,78,NA,https://www.class-central.com/mooc/911/coursera-moralities-of-everyday-life
classCentral-1816,classCentral,The Power of Microeconomics: Economic Principles in the Real World,Coursera,"University of California, Irvine",Social Sciences,Economics,30,NA,13,3,1,2,TRUE,0,0.25,0.75,0.75,187.5,4,3.75,2,1,3,128,0.019029105,2.54E-05,3.11E-05,0.333500687,15,5,https://www.class-central.com/mooc/1054/coursera-the-power-of-microeconomics-economic-principles-in-the-real-world
classCentral-1816,classCentral,The Power of Microeconomics: Economic Principles in the Real World,Coursera,"University of California, Irvine",Social Sciences,Economics,30,NA,13,3,1,3,TRUE,0,0,1,0,0,1,5,1,1,2,82.41466447,0.000876615,5.74E-06,6.40E-06,0.500021708,5,0,https://www.class-central.com/mooc/1054/coursera-the-power-of-microeconomics-economic-principles-in-the-real-world
